energy,tempo,danceability,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,playlist_subgenre,type,playlist_id,release_year,release_day,is_pop_90,playlist_genre_ambient,playlist_genre_arabic,playlist_genre_blues,playlist_genre_brazilian,playlist_genre_classical,playlist_genre_country,playlist_genre_electronic,playlist_genre_folk,playlist_genre_gaming,playlist_genre_hip-hop,playlist_genre_indian,playlist_genre_indie,playlist_genre_j-pop,playlist_genre_jazz,playlist_genre_k-pop,playlist_genre_korean,playlist_genre_latin,playlist_genre_lofi,playlist_genre_metal,playlist_genre_pop,playlist_genre_punk,playlist_genre_r&b,playlist_genre_reggae,playlist_genre_rock,playlist_genre_soul,playlist_genre_turkish,playlist_genre_world,release_month_2,release_month_3,release_month_4,release_month_5,release_month_6,release_month_7,release_month_8,release_month_9,release_month_10,release_month_11,release_month_12
0.7864976251376605,-1.5074268606616583,-0.9337909563956585,0.7988548537409611,2.146058532185231,0.5759842741600691,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",4,3.6176756162015256,88,https://api.spotify.com/v1/tracks/3tFed7YsjGnIfxeLEQwx3R,spotify:track:3tFed7YsjGnIfxeLEQwx3R,CHROMAKOPIA,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/3tFed7YsjGnIfxeLEQwx3R,3tFed7YsjGnIfxeLEQwx3R,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)",2024-10-28,-0.2660961154714555,0U28P0QVB1QRxpqp5IHOlH,1,1,0.7124663105955461,0.22641395843750373,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2024,28,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.5125662603817317,-0.6344897659259492,0.31390388235889577,0.37631645226646365,0.09548916266420968,0.6854176162120045,Sabrina Carpenter,4,-0.71498430645689,90,https://api.spotify.com/v1/tracks/2qSkIjg1o9h3YT9RAgYN75,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Espresso,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/2qSkIjg1o9h3YT9RAgYN75,2qSkIjg1o9h3YT9RAgYN75,Espresso,2024-04-12,-0.2656868335751453,5quMTd5zeI9yW5UDua8wS4,1,0,-0.6558279777117617,-0.4728291728016518,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2024,12,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.3281893802575488,-0.15855827648484158,1.5425013511325136,0.5162185771514514,-0.723946859518901,1.3083458709691778,JENNIE,4,-0.5677239576405231,89,https://api.spotify.com/v1/tracks/2CspwnypzT7rcWI9RfsoSb,spotify:track:2CspwnypzT7rcWI9RfsoSb,Mantra,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/2CspwnypzT7rcWI9RfsoSb,2CspwnypzT7rcWI9RfsoSb,Mantra,2024-10-10,-0.2660241469422878,3e5tDT1kfaAGx10yOjIDgW,0,10,-1.316225504385008,-0.8761117562455378,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2024,10,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.5252121791743829,-0.5965073696182979,1.1541881615201264,0.3437481438418207,-0.2687046249727283,-0.7750966027119076,"Rauw Alejandro, Bad Bunny",4,1.0431239396160623,82,https://api.spotify.com/v1/tracks/0l0vcZMU7AOeQmUIREoI2U,spotify:track:0l0vcZMU7AOeQmUIREoI2U,Cosa Nuestra,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/0l0vcZMU7AOeQmUIREoI2U,0l0vcZMU7AOeQmUIREoI2U,Qué Pasaría...,2024-11-15,-0.2660166371827225,0aX0UXrHG2ceYIxTQcqJdA,0,4,-0.530013677589989,1.1809986825448904,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2024,15,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.1827979732294718,-0.049180673258188604,0.6703881220030545,0.025994734690087274,0.3805103877713787,-0.8676940459866226,Don Toliver,4,0.011299726821110313,85,https://api.spotify.com/v1/tracks/2c7z5oRcPBbqRaBY2mLWcf,spotify:track:2c7z5oRcPBbqRaBY2mLWcf,HARDSTONE PSYCHO,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/2c7z5oRcPBbqRaBY2mLWcf,2c7z5oRcPBbqRaBY2mLWcf,NEW DROP,2024-06-14,-0.13530113637537639,0Kzb3u6kMnOJOZXYFSk33F,0,4,0.05630340959549816,-0.15070593256788348,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2024,14,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1.0130177921473704,0.2434921514184767,-0.08714088724078214,0.551335709713675,0.5705245378428245,0.8579855786785189,"Post Malone, Morgan Wallen",4,-0.7360214991449424,84,https://api.spotify.com/v1/tracks/7221xIgOnuakPdLqT0F3nP,spotify:track:7221xIgOnuakPdLqT0F3nP,I Had Some Help,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/7221xIgOnuakPdLqT0F3nP,7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),2024-05-10,-0.2660961154714555,1woYXxyyxTQJ0E0AhZE6mj,1,7,-0.6091110430761156,-0.8634232432460859,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2024,10,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.22494126011499932,-0.15673044220632143,0.5685354821047234,0.36866997985372135,-1.0540964452680384,1.7124074416224795,Hozier,4,-0.5877593792481921,77,https://api.spotify.com/v1/tracks/4IadxL6BUymXlh8RCJJu7T,spotify:track:4IadxL6BUymXlh8RCJJu7T,Unheard,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/4IadxL6BUymXlh8RCJJu7T,4IadxL6BUymXlh8RCJJu7T,Too Sweet,2024-03-22,-0.26103328589783215,1KZC0cX0qq6hodR9YVgh9F,1,10,0.6360729831898955,-0.7772749181445426,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2024,22,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-1.7052242119691519,-0.8530987456369727,0.33936704233347853,-1.0776461168823774,-0.41913249377928985,-0.2952734875611122,The Marías,4,-0.7219967040195743,84,https://api.spotify.com/v1/tracks/3siwsiaEoU4Kuuc9WKMUy5,spotify:track:3siwsiaEoU4Kuuc9WKMUy5,Submarine,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/3siwsiaEoU4Kuuc9WKMUy5,3siwsiaEoU4Kuuc9WKMUy5,No One Noticed,2024-05-31,0.24331590837643158,03guxdOi12XJbnvxvxbpwG,1,7,0.3891892044837893,1.2752786552962374,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2024,31,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.061636023433580184,-0.31721429186040095,0.2693433524033759,-0.045655543844127164,-0.7461151770272364,-0.23634784184083926,"Oscar Maydon, Fuerza Regida",3,-0.21510053734554918,93,https://api.spotify.com/v1/tracks/1cOboCuWYI2osTOfolMRS6,spotify:track:1cOboCuWYI2osTOfolMRS6,Tu Boda,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/1cOboCuWYI2osTOfolMRS6,1cOboCuWYI2osTOfolMRS6,Tu Boda,2024-09-26,-0.26601100486304846,60cQzWfmdg4hyDXrpW6kOA,1,6,0.20167521784650014,1.0552920522097613,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2024,26,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.3250315664681272,0.09755786262141834,-0.10623825722171923,0.1919515063147895,-0.49830505630905897,-0.8213953243492651,Myles Smith,4,-0.7049665956530555,88,https://api.spotify.com/v1/tracks/3Vr3zh0r7ALn8VLqCiRR10,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/3Vr3zh0r7ALn8VLqCiRR10,3Vr3zh0r7ALn8VLqCiRR10,Stargazing,2024-05-10,-0.2660961154714555,3VNxRarx9HUI5w7DHv0TBj,0,1,-0.7055890810040443,0.07320900271656522,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M,2024,10,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
